;year;nr;name;land;str_cl;cars_r1;cars_r2;trucks_r1;trucks_r2
16116;2006;1116;Gettorf ( Wulfshagen );SH;B;10148;10433;318;344
16117;2006;1135;Raisdorf 1;SH;B;10925;16756;326;638
16118;2006;1149;Röbel;SH;B;7878;7955;379;410
16119;2006;1146;Blauer Lappen;SH;B;2958;2855;229;251
16120;2006;1148;Hohenwestedt I;SH;B;2953;2941;295;313
16121;2006;1191;Krummenort;SH;B;4179;4036;402;418
16122;2006;1167;Nordoe (Itzehoe);SH;B;7521;6374;450;395
16123;2006;3802;Aspenstedt;ST;B;2240;2341;165;158
16124;2006;3366;Wolfenbüttel;NI;B;2712;2367;143;126
16125;2006;4444;Arenshausen;TH;B;;;;
16126;2006;3831;Bennstedt;ST;B;10600;9953;1211;1166
16127;2006;4445;Bernterode-Schacht;TH;B;3841;3809;982;942
16128;2006;6201;Helmarshausen;HE;B;849;825;94;87
16129;2006;3801;Wallhausen;ST;B;2434;2440;200;202
16130;2006;3854;Emersleben;ST;B;5900;5782;530;551
16131;2006;3807;Langenweddingen;ST;B;9576;9666;893;888
16132;2006;3803;Wilhelmshöhe;ST;B;7919;7905;551;568
16133;2006;6009;Bad Karlshafen;HE;B;1913;1980;104;106
16134;2006;6493;Bebra;HE;B;7471;7427;459;450
16135;2006;3331;Hess. Oldendorf;NI;B;5015;5106;722;682
16136;2006;6716;Malsfeld;HE;B;3992;3858;413;399
16137;2006;4433;Marksuhl;TH;B;;;;
16138;2006;9289;Amberg (w);BY;B;5350;4961;241;231
16139;2006;4426;Kölleda;TH;B;2262;2162;157;133
16140;2006;4422;Rathsfeld;TH;B;523;533;39;37
16141;2006;9290;Roding;BY;B;5882;5641;773;772
16142;2006;9210;Stockheim-Haßlach (n);BY;B;5714;5890;547;557
16143;2006;9209;Stockheim-Haßlach (s);BY;B;6730;6899;804;731
16144;2006;3812;Oberröblingen;ST;B;3614;3620;363;368
16145;2006;4424;Sachsenburg;TH;B;2926;2942;397;381
16146;2006;3714;Biebersdorf;BB;B;1792;1822;249;261
16147;2006;3633;Markendorf;BB;B;4834;4640;326;269
16148;2006;3843;Naumburg;ST;B;3741;3748;386;311
16149;2006;4425;Rannstedt;TH;B;2669;2599;130;132
16150;2006;3634;Schlieben;BB;B;1688;1696;277;284
16151;2006;4205;Torgau;SN;B;4142;4257;536;571
16152;2006;3816;Wethau;ST;B;7627;7476;530;536
16153;2006;4465;Farnroda;TH;B;4332;4321;346;352
16154;2006;4471;Rothenstein;TH;B;7132;7002;485;488
16155;2006;4417;Watzdorf;TH;B;3332;3383;373;425
16156;2006;4454;Bachfeld;TH;B;1790;1771;213;201
16157;2006;4456;Neuhaus-Schierschnitz;TH;B;;;;
16158;2006;9206;Stockheim-Haßlach (w);BY;B;4015;3927;417;529
16159;2006;3857;Merseburg ( 3 );ST;B;9102;10735;653;806
16160;2006;3858;Merseburg ( 4 );ST;B;6394;6838;641;662
16161;2006;3852;Nessa;ST;B;4902;4554;629;553
16162;2006;3815;Weißenfels;ST;B;6176;7991;660;941
16163;2006;4201;Adorf;SN;B;5216;5232;554;680
16164;2006;4219;Schönberg (GÜG);SN;B;2143;2168;284;419
16165;2006;4476;Wildetaube;TH;B;3374;3362;528;561
16166;2006;4474;Gardschütz;TH;B;3057;3022;272;241
16167;2006;4472;Langenwolschendorf;TH;B;2053;2100;101;113
16168;2006;4224;Hammerunterwiesenthal;SN;B;1807;1733;135;116
16169;2006;4220;Oberwiesenthal (GÜG);SN;B;1314;1317;26;24
16170;2006;4214;Röhrsdorf;SN;B;10746;10927;1064;1103
16171;2006;2063;Blankenfelde;BE;B;;;;
16172;2006;3717;Mahlow 2;BB;B;;;;
16173;2006;1729;Reinberg;MV;B;4149;4306;268;268
16174;2006;3621;Dahlewitz;BB;B;;;;
16175;2006;3703;Dannenwalde;BB;B;895;865;117;109
16176;2006;3620;Dollenchen;BB;B;1842;1812;258;242
16177;2006;3619;Nassenheide;BB;B;8061;8021;743;723
16178;2006;1730;Scharpitz;MV;B;6892;6975;566;581
16179;2006;1732;Stresow Siedlung;MV;B;3472;3615;276;293
16180;2006;1727;Weisdin;MV;B;4425;4409;362;337
16181;2006;3715;Zossen;BB;B;4002;3943;313;291
16182;2006;3622;Birkhahn;BB;B;;;;
16183;2006;3671;Guben;BB;B;2566;2654;338;387
16184;2006;4208;Hoyerswerda;SN;B;4531;4429;240;219
16185;2006;3686;Schlagsdorf-Grenze;BB;B;;;;
16186;2006;3688;Schlagsdorf-Süd;BB;B;;;;
16187;2006;3685;Schlagsdorf-West;BB;B;;;;
16188;2006;3805;Hohenthurm;ST;B;12814;12281;1508;1419
16189;2006;3718;Heinersdorf;BB;B;;;;
16190;2006;4216;Aue;SN;B;8762;8837;619;581
16191;2006;3689;Beutersitz;BB;B;1814;1790;333;337
16192;2006;4215;Freiberg;SN;B;8396;7976;524;516
16193;2006;2066;Marienfelde;BE;B;;;;
16194;2006;3651;Woltersdorf;BB;B;2892;2591;258;235
16195;2006;3636;Fredersdorf;BB;B;1734;1749;137;133
16196;2006;3637;Werbig;BB;B;1141;1153;108;119
16197;2006;1715;Hoppenrade;MV;B;1686;1658;188;184
16198;2006;1728;Kessin;MV;B;3571;3322;330;301
16199;2006;1714;Sarmstorf;MV;B;4381;4369;375;373
16200;2006;1709;Brahlstorf;MV;B;2625;2611;249;265
16201;2006;1713;Klueß;MV;B;2687;2794;257;274
16202;2006;1724;Rosenow;MV;B;2425;2446;330;331
16203;2006;1702;Schönberg;MV;B;2131;2193;272;273
16204;2006;1701;Selmsdorf;MV;B;5157;5187;396;382
16205;2006;1719;Woldegk;MV;B;1383;1383;157;138
16206;2006;1739;Zerrenthin;MV;B;3861;3841;271;240
16207;2006;1710;Hornstorf;MV;B;3462;3621;251;251
16208;2006;1722;Karnin;MV;B;3498;3494;361;395
16209;2006;1716;Rövershagen;MV;B;8630;8762;457;493
16210;2006;1740;Sülsdorf;MV;B;2831;2945;180;184
16211;2006;1707;Niendorf;MV;B;4826;5100;241;290
16212;2006;4225;Großbothen;SN;B;2731;2703;197;192
16213;2006;3899;Göritz;ST;B;913;903;170;174
16214;2006;3855;Jerichow;ST;B;3164;3133;315;312
16215;2006;1718;Perow;MV;B;2059;2009;286;289
16216;2006;1723;Ferdinandshof;MV;B;2522;2585;229;220
16217;2006;1736;Neu Kosenow;MV;B;3684;3723;321;308
16218;2006;1725;Demmin;MV;B;2055;2015;261;255
16219;2006;1717;Hohenfelde;MV;B;3999;3989;250;252
16220;2006;1738;Usedom;MV;B;3479;3414;160;150
16221;2006;1737;Bannemin;MV;B;6717;6530;300;281
16222;2006;3716;Lossow 2;BB;B;;;;
16223;2006;3652;Neuzelle;BB;B;;;;
16224;2006;3687;Schlagsdorf-Nord;BB;B;;;;
16225;2006;4209;Görlitz;SN;B;3940;4193;241;260
16226;2006;3675;Simmersdorf;BB;B;2671;2689;146;146
16227;2006;3680;Köpernitz;BB;B;1516;1698;81;83
16228;2006;3625;Ahrensfelde;BB;B;10639;9855;675;604
16229;2006;3638;Hohenwutzen;BB;B;6133;5957;170;177
16230;2006;3706;Tiefensee;BB;B;3965;3979;189;196
16231;2006;3672;Schwedt;BB;B;3270;3280;254;223
16232;2006;3707;Teerofen;BB;B;2941;2938;395;396
16233;2006;3710;Carzig;BB;B;1740;1788;107;101
16234;2006;3626;Falkenberg;BB;B;3016;3064;124;146
16235;2006;3639;Ganzer;BB;B;2679;2654;245;251
16236;2006;3709;Löwenberg;BB;B;1718;1713;207;209
16237;2006;3708;Zerpenschleuse;BB;B;1802;1762;219;217
16238;2006;3693;Müncheberg;BB;B;2585;2570;163;175
16239;2006;3711;Turnow;BB;B;2547;2557;229;227
16240;2006;3653;Drebkau;BB;B;5352;5423;648;648
16241;2006;4206;Döbeln;SN;B;6320;6162;947;944
16242;2006;4230;Hainichen;SN;B;2293;2252;291;316
16243;2006;4226;Hundshübel;SN;B;2373;2212;182;151
16244;2006;3635;Plessa;BB;B;3722;3622;451;454
16245;2006;4228;Altenberg (GÜG);SN;B;2979;3540;808;1385
16246;2006;4294;Dippoldiswalde;SN;B;;;;
16247;2006;4218;Possendorfer Berg;SN;B;8984;8260;1671;1089
16248;2006;4217;Heidenau;SN;B;8823;9176;446;435
16249;2006;4223;Schmilka (GÜG);SN;B;1834;1771;20;18
16250;2006;9101;AK Bamberg (N);BY;B;15605;16119;1722;1747
16251;2006;9306;Ebensfeld;BY;B;8078;7965;992;960
16252;2006;4233;Großzöbern;SN;B;1263;1132;69;60
16253;2006;4231;Grumbach;SN;B;4594;4551;390;377
16254;2006;9305;Kronach (O);BY;B;6731;6761;835;825
16255;2006;4232;Lichtentanne;SN;B;4482;4465;438;435
16256;2006;9572;Marktzeuln-Zettlitz (o);BY;B;5965;5809;796;810
16257;2006;9571;Marktzeuln-Zettlitz (w);BY;B;;;;
16258;2006;4210;Mittelbacher Berg;SN;B;2786;2603;204;191
16259;2006;4227;Mülsen St. Jacob;SN;B;2603;2591;255;241
16260;2006;4202;Marienberg;SN;B;3242;3281;163;159
16261;2006;4221;Reitzenhain (GÜG);SN;B;2813;2823;89;84
16262;2006;4203;Rochlitz;SN;B;2003;2017;175;259
16263;2006;4423;Backleben;TH;B;2171;2047;178;166
16264;2006;3654;Märkisch Buchholz;BB;B;782;774;57;57
16265;2006;3842;Freyburg;ST;B;2782;2808;321;308
16266;2006;3813;Walbeck;ST;B;3549;3521;403;366
16267;2006;3846;Merseburg ( 1 );ST;B;7285;7645;485;536
16268;2006;3896;OU Radegast;ST;B;2891;3027;333;347
16269;2006;3823;Wolfen;ST;B;3517;3468;219;217
16270;2006;3818;Zerbst ( 1 );ST;B;2909;2974;491;470
16271;2006;3849;Ballenstedt;ST;B;905;931;140;153
16272;2006;3824;Bernburg ( 2 );ST;B;1910;1985;235;231
16273;2006;3808;Roßlau;ST;B;3138;3106;388;440
16274;2006;3847;Wittenberg;ST;B;4317;4283;571;661
16275;2006;3822;Gardelegen;ST;B;2326;2410;214;229
16276;2006;3821;OU Tangermünde;ST;B;5576;5566;537;555
16277;2006;3341;Weyhausen (W);NI;B;8583;8513;466;532
16278;2006;3640;Groß Pankow;BB;B;1897;1872;222;220
16279;2006;3679;Heiligengrabe;BB;B;3671;3667;511;480
16280;2006;3844;Osterburg;ST;B;;;;
16281;2006;3829;Stendal ( 1 );ST;B;4106;4075;475;487
16282;2006;3826;Wolmirstedt;ST;B;7076;7016;782;760
16283;2006;3830;Arendsee;ST;B;2172;2164;241;248
16284;2006;1705;Dömitz;MV;B;2765;2717;347;356
16285;2006;1712;Rom;MV;B;3221;3234;389;367
16286;2006;1711;Reinstorf;MV;B;3649;3822;383;388
16287;2006;1720;Waren;MV;B;5247;5225;477;496
16288;2006;1726;Poggendorf;MV;B;1469;1456;187;179
16289;2006;3655;Lenzen;BB;B;884;896;64;67
16290;2006;1703;Teldau;MV;B;533;545;44;44
16291;2006;1731;Kaiseritz;MV;B;5407;5441;232;246
16292;2006;1735;Boldekow;MV;B;1535;1465;155;152
16293;2006;3641;Bietikow;BB;B;2455;2440;299;290
16294;2006;1733;Hinrichshagen;MV;B;1004;1045;181;163
16295;2006;1721;Vietzen;MV;B;2207;2132;309;280
16296;2006;1150;Flensburg-Ost / Engelsby;SH;B;8279;7954;187;173
16297;2006;1127;Gottrupel;SH;B;6235;6196;287;305
16298;2006;1157;Flensburg Süd 4;SH;B;11740;11819;629;641
16299;2006;1113;Flensburg-Süd I;SH;B;12781;15523;592;678
16300;2006;1134;Wassersleben;SH;B;5347;5094;72;60
16301;2006;1174;Döhnsdorf;SH;B;2302;2350;149;167
16302;2006;1180;Hohn;SH;B;3289;3274;117;116
16303;2006;1175;Kotzenbüll;SH;B;2845;2987;116;128
16304;2006;1136;Raisdorf II;SH;B;6798;7245;288;266
16305;2006;1181;Rastorfer Passau;SH;B;4768;4815;198;195
16306;2006;1182;Eckernförde (Barkelsby);SH;B;6002;5932;209;234
16307;2006;1176;Eckernförde / Goosefeld;SH;B;4272;4362;165;179
16308;2006;1117;Friedrichsgabekoog;SH;B;3504;3584;132;128
16309;2006;1183;Lexfähre;SH;B;2204;2280;157;162
16310;2006;1125;Süderholm;SH;B;3995;3961;159;164
16311;2006;1145;Schmabek;SH;B;5304;5464;284;281
16312;2006;1164;Segeberg Ost;SH;B;6867;6785;906;856
16313;2006;1165;Segeberg West 1;SH;B;10344;5795;1169;618
16314;2006;1184;Elmenhorst;SH;B;4169;4033;293;296
16315;2006;1131;Fehmarnsundbrücke;SH;B;6951;6750;786;706
16316;2006;1142;Groß Grönau;SH;B;4929;5096;150;156
16317;2006;1138;Neubörnsen;SH;B;5902;6217;185;268
16318;2006;1160;Mustin;SH;B;1469;1445;95;104
16319;2006;3348;Georgsheil (W);NI;B;6083;5963;562;557
16320;2006;3314;Heidmühle;NI;B;6880;6768;574;653
16321;2006;3370;Herzlake;NI;B;3714;3788;1448;1499
16322;2006;3327;Lingen/Ems;NI;B;6588;6945;1040;1102
16323;2006;3360;Nordhorn;NI;B;5752;5864;308;322
16324;2006;3371;Stapelfeld;NI;B;8844;8555;1990;1855
16325;2006;3323;Lüneburg;NI;B;9980;10178;1029;1050
16326;2006;3330;Ronnenberg;NI;B;9804;9364;422;397
16327;2006;5350;Greven (N);NW;B;4655;4586;465;472
16328;2006;5306;Greven (S);NW;B;6423;6342;230;236
16329;2006;5258;Emmerich;NW;B;6113;6252;616;626
16330;2006;5432;Brüggen (N);NW;B;5863;5979;;
16331;2006;5259;Heinsberg;NW;B;7268;7294;439;467
16332;2006;5249;Velbert Nord;NW;B;13505;13488;800;774
16333;2006;5248;W-Saurenhaus;NW;B;15801;15385;1392;1387
16334;2006;5344;Bottrop;NW;B;19922;19971;1409;1400
16335;2006;5334;Delecke 2;NW;B;2136;2359;129;143
16336;2006;5321;Lüdenscheid-Brügge;NW;B;7168;7317;364;384
16337;2006;5203;Solingen;NW;B;5630;5071;393;314
16338;2006;5260;Elmpt;NW;B;5040;4913;714;717
16339;2006;5238;Holzheim;NW;B;4618;4307;330;310
16340;2006;5345;Datteln;NW;B;4975;5022;329;340
16341;2006;5310;Gleidorf (O);NW;B;2984;3040;165;157
16342;2006;5309;Plettenberg-Ohle;NW;B;3438;3525;356;371
16343;2006;5225;Ohl;NW;B;2123;2159;175;192
16344;2006;5315;Bad Salzuflen;NW;B;8860;8945;1023;1010
16345;2006;3337;Buntenbock;NI;B;2201;2204;;
16346;2006;3344;Northeim;NI;B;6011;6121;517;544
16347;2006;3827;Saurasen (Harzgerode);ST;B;2095;2124;136;120
16348;2006;3345;Sonnenberg;NI;B;1322;1301;;
16349;2006;3378;Bockenem;NI;B;3183;3485;179;243
16350;2006;4441;Mackenrode;TH;B;2565;2468;560;570
16351;2006;3850;Schmatzfeld;ST;B;2851;2797;172;174
16352;2006;3895;Ovelgünne;ST;B;1187;1225;205;220
16353;2006;3876;Oschersleben;ST;B;;;;
16354;2006;4442;Ferna;TH;B;3512;3355;368;330
16355;2006;4416;Warza;TH;B;;;;
16356;2006;3367;Lüchow;NI;B;3283;3309;314;328
16357;2006;3342;Weyhausen (N);NI;B;5037;4989;430;400
16358;2006;4432;Katharinenberg;TH;B;1720;1605;222;223
16359;2006;5340;Brakel;NW;B;3770;3842;505;533
16360;2006;6202;Herzhausen;HE;B;3482;3607;484;528
16361;2006;6390;Melsungen;HE;B;5244;5267;292;296
16362;2006;6107;Wallau 2;HE;B;6155;6110;542;522
16363;2006;6408;Wega;HE;B;6233;6093;421;412
16364;2006;6507;Lauterbach;HE;B;5287;5256;508;493
16365;2006;6598;Ziegenhain;HE;B;4277;4342;440;437
16366;2006;7419;Boden;RP;B;7359;7744;825;853
16367;2006;6604;Gisselberg;HE;B;3928;3318;147;102
16368;2006;6302;Roth;HE;B;4879;4814;593;479
16369;2006;5223;Derschlag;NW;B;6403;6643;519;556
16370;2006;7033;Kottenheim;RP;B;4665;4691;411;403
16371;2006;5224;Marienheide;NW;B;3079;2969;249;247
16372;2006;7051;Rheinbrücke Neuwied;RP;B;;;;
16373;2006;7139;Alsdorf;RP;B;4211;4201;230;226
16374;2006;7257;Echternacherbrück;RP;B;3139;3391;296;267
16375;2006;7050;Hönningen;RP;B;3352;3428;170;183
16376;2006;7044;Zermüllen;RP;B;2626;2593;199;182
16377;2006;5243;Ahrhütte (O);NW;B;2030;2300;271;420
16378;2006;5239;Blankenheimer Wald;NW;B;1441;1347;135;124
16379;2006;5209;Friesenrath (N);NW;B;2681;2666;212;151
16380;2006;5250;Friesenrath (S);NW;B;8806;8959;485;411
16381;2006;7067;Oberbaar;RP;B;1078;1021;54;47
16382;2006;7088;Büchel;RP;B;3366;2866;268;197
16383;2006;7520;Thür;RP;B;8546;8893;918;888
16384;2006;5261;Aachen-Bildchen;NW;B;5109;5049;108;102
16385;2006;5265;Düren/Kerpen;NW;B;3589;3678;311;336
16386;2006;5246;Langerwehe;NW;B;6831;6833;332;341
16387;2006;5269;Lechenich 2;NW;B;7043;6981;420;418
16388;2006;5232;Wollersheim (O);NW;B;1925;1951;108;107
16389;2006;7098;Bodendorf;RP;B;7963;7780;451;438
16390;2006;5211;Kesternich (S);NW;B;1876;1843;150;154
16391;2006;7147;Mayschoß;RP;B;2070;2105;77;86
16392;2006;7982;Waldfischbach-Burgalben;RP;B;3802;3716;308;308
16393;2006;7116;Kirchheim;RP;B;6501;6510;225;215
16394;2006;6452;Flörsbach;HE;B;1151;1174;79;86
16395;2006;6910;Gedern;HE;B;1002;972;56;56
16396;2006;6102;Wächtersbach;HE;B;5425;5365;206;191
16397;2006;6911;Gersfeld;HE;B;2219;2417;404;425
16398;2006;4475;Neue Schänke;TH;B;4544;4591;843;765
16399;2006;4455;Steinheid;TH;B;2489;2509;233;242
16400;2006;9108;Fladungen;BY;B;457;469;32;26
16401;2006;4464;Neidhartshausen;TH;B;2838;2855;257;262
16402;2006;9291;Kolitzheim-Oberspiesheim;BY;B;3945;3832;305;299
16403;2006;5231;Uerdingen;NW;B;11096;10766;1286;1246
16404;2006;9573;Zettlitz Süd;BY;B;4890;4759;594;617
16405;2006;8375;Bad Mergentheim 2;BW;B;6665;6696;340;347
16406;2006;8827;Crailsheim-Süd;BW;B;3237;3234;189;183
16407;2006;8623;Auerbach;BW;B;2290;2248;129;125
16408;2006;8644;Schwaigern;BW;B;5200;5217;502;491
16409;2006;8690;Alpirsbach;BW;B;2592;2534;292;260
16410;2006;8724;Waldkirch 2;BW;B;9397;9128;485;499
16411;2006;9292;Amberg (s);BY;B;5382;4993;782;771
16412;2006;9293;Schrobenhausen;BY;B;5880;5827;869;839
16413;2006;9294;Bischofsgrün;BY;B;3036;3059;685;708
16414;2006;9153;Schirnding;BY;B;3224;3032;820;815
16415;2006;9135;Altenmarkt;BY;B;7514;7430;748;697
16416;2006;9144;Freilassing;BY;B;12670;12660;719;657
16417;2006;9810;Karlsfeld-Rothschwaige;BY;B;;;;
16418;2006;9937;Nußdorf-Aiging;BY;B;5404;5285;444;428
16419;2006;9142;Traunstein;BY;B;3803;3789;256;258
16420;2006;9320;Zorneding;BY;B;9891;10084;636;585
16421;2006;9147;Unterwössen-Oberwössen;BY;B;1803;1829;83;81
16422;2006;8321;Ertingen 2;BW;B;4199;4254;743;718
16423;2006;8924;Lörrach-Stetten;BW;B;7778;7998;76;92
16424;2006;8570;Schönau;BW;B;4193;4215;293;267
16425;2006;8921;Weil-Friedlingen;BW;B;6262;6457;125;169
16426;2006;1706;Pampow;MV;B;5129;5110;388;407
16427;2006;7570;AS Waldesch VQ Ost;RP;B;6118;5703;421;331
16428;2006;7571;AS Waldesch VQ West;RP;B;3717;3622;306;237
16429;2006;7704;Völkenroth;RP;B;3189;3329;334;322
16430;2006;8051;Neuenburg-Rheinbrücke;BW;B;4741;5070;237;269
16431;2006;9462;Eggenfelden (o);BY;B;7146;7129;494;495
16432;2006;9102;Ismaning-Fischerhäuser;BY;B;;;;
16433;2006;3316;Edewechterdamm;NI;B;3851;3608;720;656
16434;2006;3359;Hebelermeer;NI;B;3715;3520;1227;1175
16435;2006;4701;Bargteheide / Mollhagen;SH;B;7827;7396;932;868
16436;2006;1185;Grande;SH;B;7753;7553;973;911
16437;2006;393;Nennig-Ost;SL;B;3103;3069;116;109
16438;2006;394;Nennig-Zoll;SL;B;;;;
16439;2006;370;Unner;SL;B;3565;3715;96;99
16440;2006;429;Perl-Zoll 1;SL;B;;;;
16441;2006;7081;Dockweiler;RP;B;625;676;55;63
16442;2006;7099;Güls;RP;B;4183;3694;101;91
16443;2006;6664;Kirberg;HE;B;3556;3463;177;146
16444;2006;406;Nennig-Nord;SL;B;;;;
16445;2006;404;Perl-Zoll 2;SL;B;3520;3356;114;105
16446;2006;7242;Barbelroth;RP;B;2833;2846;122;121
16447;2006;7111;Dahn;RP;B;4499;4654;235;239
16448;2006;1187;Hohenwestedt II;SH;B;2827;2756;302;303
16449;2006;1186;Husberg;SH;B;3170;3213;145;146
16450;2006;1118;Norderstedt;SH;B;7834;7825;332;324
16451;2006;1151;Untersteenrade;SH;B;3126;3037;261;266
16452;2006;2232;Krohnstieg;HH;B;25311;26400;1439;1431
16453;2006;2234;Swebenweg;HH;B;20708;22150;1155;1136
16454;2006;2231;Umgehung Fuhlsbüttel;HH;B;21392;19204;1204;831
16455;2006;3312;Friedeburg (W);NI;B;4908;4488;368;435
16456;2006;3313;Friedeburg (S);NI;B;2838;2837;230;239
16457;2006;3332;Seelze;NI;B;2255;2168;;
16458;2006;3365;Nörten-Hardenberg;NI;B;3642;3633;207;239
16459;2006;2201;Kollaustraße;HH;B;;;;
16460;2006;6588;Wolfhagen Istha;HE;B;4171;4185;189;198
16461;2006;6505;Kirchhain;HE;B;6125;6418;306;327
16462;2006;6301;Wehrheim;HE;B;9259;8821;275;281
16463;2006;6403;Weilburg;HE;B;4316;4279;148;149
16464;2006;6173;Büdingen;HE;B;5293;5033;194;196
16465;2006;6703;Lich;HE;B;4262;4114;364;361
16466;2006;6205;Hüttenthal;HE;B;2017;2032;167;168
16467;2006;8490;Weisenbach;BW;B;5267;5301;433;402
16468;2006;9307;Kleinheubach;BY;B;7428;7277;760;747
16469;2006;9296;Miltenberg;BY;B;;;;
16470;2006;9297;Gößweinstein-Sachsenmühle;BY;B;1384;1403;122;122
16471;2006;9988;Bergkirchen-Geiselbullach;BY;B;8891;9030;785;761
16472;2006;9188;Peiting-Hohenbrand;BY;B;4910;4986;302;299
16473;2006;9199;Polling (o);BY;B;;;;
16474;2006;9204;Polling (w);BY;B;1790;2808;145;182
16475;2006;9298;Waakirchen;BY;B;3897;4002;325;317
16476;2006;5262;Gohr;NW;B;3175;3060;228;223
16477;2006;5268;Rommerskirchen;NW;B;3395;3489;355;342
16478;2006;5222;Waldbröl;NW;B;3894;3932;236;220
16479;2006;5301;Bad Berleburg;NW;B;2689;2720;139;134
16480;2006;5322;Brilon (N);NW;B;1712;1721;242;249
16481;2006;5325;Winterberg;NW;B;4308;4255;310;316
16482;2006;6221;Langen;HE;B;11212;11176;805;760
16483;2006;8686;Rheinbrücke Iffezheim;BW;B;7904;7737;1367;1532
16484;2006;1192;Neustadt i.H.-Ost;SH;B;4403;4406;166;156
16485;2006;1158;Kiel/Schönkirchen;SH;B;9333;8954;224;206
16486;2006;1112;Kiel-Holtenau 2;SH;B;20059;20312;554;587
16487;2006;1111;Kiel-Holtenau I;SH;B;17240;23059;403;628
16488;2006;5241;Goch (N);NW;B;4511;4318;243;228
16489;2006;9853;Höchstadt;BY;B;3520;3500;766;769
16490;2006;5311;Gleidorf (N);NW;B;4392;4577;240;272
16491;2006;9870;Neuhaus a. Inn (o);BY;B;3213;3357;325;321
16492;2006;9871;Neuhaus a. Inn (s);BY;B;3196;2625;380;267
16493;2006;5335;Babbenhausen;NW;B;4363;4630;244;274
16494;2006;5347;Kalletal;NW;B;954;910;68;58
16495;2006;5323;Brilon (W);NW;B;2440;2509;433;383
16496;2006;5346;Ense-Möhnesee;NW;B;2073;1925;124;123
16497;2006;8106;Bad Säckingen 3 Grenze;BW;B;4742;4791;163;229
16498;2006;6310;Bad Vilbel;HE;B;16060;13797;533;496
16499;2006;8910;Palmrainbrücke;BW;B;10261;9350;304;474
16500;2006;9420;Grafenau;BY;B;;;;
16501;2005;2218;AD HH-Südost (O);HH;A;45282;44918;10269;9078
16502;2005;2217;AD HH-Südost (W);HH;A;50219;52225;11075;10172
16503;2005;2223;AK HH-Süd Fbez. S<->O;HH;A;36633;34279;8074;7323
16504;2005;5675;AK Leverkusen (O);NW;A;40350;36415;5608;4907
16505;2005;5035;AK Leverkusen (W);NW;A;49172;49878;7035;6338
16506;2005;5121;Ascheberg;NW;A;28182;28454;;
16507;2005;1101;Bad Oldesloe;SH;A;33000;32913;3992;4000
16508;2005;1108;Bad Schwartau;SH;A;33679;33110;2775;2797
16509;2005;1102;Barsbüttel;SH;A;;;;
16510;2005;3302;Bockel;NI;A;29333;29421;6434;6543
16511;2005;5060;Euskirchen/Bliesheim;NW;A;20289;20407;2794;2710
16512;2005;3351;Glüsingen;NI;A;46497;47831;6931;7152
16513;2005;2401;HB-Weserbrücke;HB;A;;;;
16514;2005;5101;Hengsen;NW;A;50153;49968;8492;8652
16515;2005;7164;Hetzerath;RP;A;16019;16282;2057;2040
16516;2005;3309;Holdorf;NI;A;26876;26949;5678;5920
16517;2005;182;Holz;SL;A;7741;7835;359;437
16518;2005;5010;Hürth;NW;A;26343;25889;3917;3778
16519;2005;175;Kastel;SL;A;8025;8188;1199;1253
16520;2005;5032;Köln-Lövenich;NW;A;52036;48024;7613;7143
16521;2005;5048;Köln-Nord;NW;A;49696;45861;7174;6723
16522;2005;5118;Ladbergen;NW;A;28906;28811;5558;5703
16523;2005;7603;Laufeld;RP;A;11283;11099;1678;1597
16524;2005;5047;Nettersheim;NW;A;9366;9395;1951;1893
16525;2005;1105;Neustadt i. H.-Süd;SH;A;12170;11881;988;969
16526;2005;1124;Oldenburg (Holstein);SH;A;8791;8604;878;837
16527;2005;5011;Schloss Burg;NW;A;36389;36904;4983;4854
16528;2005;5123;Bad Oeynhausen;NW;A;42150;42036;9828;10485
16529;2005;5120;Bielefeld;NW;A;44485;44116;9452;9083
16530;2005;5122;Gelsenkirchen;NW;A;34747;35196;5920;6373
16531;2005;3305;Lauenau;NI;A;39870;39056;8256;8567
16532;2005;3601;Lehnin;BB;A;27436;26345;5974;5813
16533;2005;5026;Oberhausen-Sterkrade;NW;A;50765;50819;8199;8300
16534;2005;5102;Oelde;NW;A;30872;30638;6614;6528
16535;2005;3306;Peine;NI;A;41637;41201;9240;9054
16536;2005;3810;Theeßen;ST;A;25751;25831;5823;5796
16537;2005;7778;AD Dernbach VQ Süd;RP;A;45784;45239;7051;6711
16538;2005;5672;AD Heumar (N);NW;A;69998;74389;8758;8761
16539;2005;5673;AD Heumar (S);NW;A;45355;47107;5755;5757
16540;2005;6854;AD Mönchhof (O);HE;A;;;;
16541;2005;6853;AD Mönchhof (W);HE;A;;;;
16542;2005;9033;AD Seligenstadt (O);BY;A;45280;47338;6794;7172
16543;2005;9011;AD Würzburg-West (O);BY;A;39168;40683;7891;7977
16544;2005;9034;AD Würzburg-West (W);BY;A;30793;31170;5977;6584
16545;2005;9046;AK Altdorf (S);BY;A;22255;22665;4234;3895
16546;2005;5058;AK BN-Siegburg (N);NW;A;36234;37965;5627;5918
16547;2005;5631;AK BN-Siegburg (S);NW;A;32009;38184;5244;6010
16548;2005;9038;AK Biebelried (O);BY;A;30187;30861;5638;5889
16549;2005;9036;AK Biebelried (W);BY;A;36142;36059;7013;7334
16550;2005;5638;AK Breitscheid (N);NW;A;55685;53787;6116;6117
16551;2005;5065;AK Breitscheid (S);NW;A;50655;56670;5964;5484
